,state,county,county_state_name,above_US_median_income,graduate_attainment_pct,health_insurance_pct,below_poverty_lvl_pct,occupied_houses_pct,no_vehicles_hh_pct,pop_over_18_pct
2477,13,305,"Wayne County, Georgia",0,5.2,83.8,13.6,85.1,8.1,75.5
2478,13,311,"White County, Georgia",0,8.2,87.3,8.2,71.8,2.5,81.4
2479,13,317,"Wilkes County, Georgia",0,5.0,86.8,18.6,79.7,10.3,78.9
2480,48,203,"Harrison County, Texas",0,6.4,84.4,11.9,82.7,5.7,74.8
2481,48,209,"Hays County, Texas",1,13.7,86.1,6.4,93.9,2.8,77.0
2482,48,215,"Hidalgo County, Texas",0,5.9,69.4,25.5,86.7,6.3,67.4
2483,48,221,"Hood County, Texas",1,9.6,86.4,6.5,87.1,2.4,79.0
2484,48,227,"Howard County, Texas",0,4.2,83.2,11.9,86.0,5.5,78.0
2485,48,233,"Hutchinson County, Texas",0,3.6,81.9,10.0,66.4,3.7,74.9
2486,48,239,"Jackson County, Texas",0,4.0,82.0,10.7,73.1,5.8,74.5
2487,48,245,"Jefferson County, Texas",0,6.3,80.2,14.0,86.3,7.5,75.9
2488,48,251,"Johnson County, Texas",1,6.1,83.3,7.3,92.7,2.3,74.1
2489,48,301,"Loving County, Texas",0,0.0,88.9,0.0,71.3,0.0,77.8
2490,48,305,"Lynn County, Texas",0,5.7,85.9,13.8,82.6,6.7,73.3
2491,48,311,"McMullen County, Texas",1,4.6,75.1,11.9,49.6,2.6,70.3
2492,48,317,"Martin County, Texas",1,7.9,91.8,5.5,87.1,0.0,68.2
2493,48,323,"Maverick County, Texas",0,3.6,70.8,24.3,89.9,6.7,68.8
2494,48,329,"Midland County, Texas",1,7.6,83.2,8.0,92.9,3.5,71.4
2495,48,335,"Mitchell County, Texas",0,2.9,82.7,4.4,59.3,2.4,79.4
2496,48,341,"Moore County, Texas",0,4.9,80.4,11.8,82.0,7.7,68.1
2497,48,347,"Nacogdoches County, Texas",0,9.2,82.2,16.6,83.5,6.6,76.8
2498,48,353,"Nolan County, Texas",0,4.3,82.9,11.7,78.0,7.2,74.1
2499,48,359,"Oldham County, Texas",0,5.8,88.8,12.4,81.4,2.9,63.5
2500,48,365,"Panola County, Texas",0,4.0,83.7,8.8,76.4,4.6,76.8
2501,48,371,"Pecos County, Texas",0,4.1,80.9,12.3,84.2,9.6,75.3
2502,48,377,"Presidio County, Texas",0,4.8,74.8,35.8,63.5,9.7,73.4
2503,48,383,"Reagan County, Texas",0,4.1,77.9,8.5,83.9,1.8,69.7
2504,48,389,"Reeves County, Texas",0,3.0,78.7,14.9,81.1,6.8,77.6
2505,48,395,"Robertson County, Texas",0,5.6,86.1,10.9,75.4,8.9,76.3
2506,48,401,"Rusk County, Texas",0,5.6,83.3,8.3,83.1,3.9,77.7
2507,48,407,"San Jacinto County, Texas",0,5.2,81.4,9.5,71.1,2.7,78.3
2508,48,413,"Schleicher County, Texas",0,3.0,74.4,14.0,68.8,1.7,74.3
2509,48,419,"Shelby County, Texas",0,3.7,78.3,20.4,76.8,7.4,73.8
2510,48,465,"Val Verde County, Texas",0,6.7,78.2,16.2,85.2,6.7,71.7
2511,48,471,"Walker County, Texas",0,5.9,87.7,13.8,84.6,6.4,85.2
2512,48,477,"Washington County, Texas",0,9.9,88.3,7.4,81.5,5.2,78.4
2513,48,483,"Wheeler County, Texas",0,3.4,78.9,13.5,75.9,5.2,74.5
2514,48,489,"Willacy County, Texas",0,2.8,72.9,22.7,79.6,4.4,76.2
2515,48,495,"Winkler County, Texas",0,2.3,75.2,10.2,85.4,4.9,70.5
2516,48,501,"Yoakum County, Texas",1,1.8,74.4,9.0,85.3,2.4,67.1
2517,48,507,"Zavala County, Texas",0,5.4,83.8,24.0,83.1,5.1,71.0
2518,28,065,"Jefferson Davis County, Mississippi",0,7.3,86.8,17.5,77.1,5.9,80.0
2519,28,067,"Jones County, Mississippi",0,8.3,89.2,16.1,85.1,6.0,74.9
2520,28,071,"Lafayette County, Mississippi",0,22.5,91.0,11.5,71.2,5.7,81.5
2521,28,075,"Lauderdale County, Mississippi",0,8.3,90.3,18.8,84.1,9.0,76.5
2522,28,077,"Lawrence County, Mississippi",0,9.3,85.1,14.3,80.9,4.3,75.6
2523,28,081,"Lee County, Mississippi",0,10.8,88.8,10.2,86.2,5.9,74.7
2524,28,083,"Leflore County, Mississippi",0,7.9,86.6,26.3,75.6,12.5,72.3
2525,28,087,"Lowndes County, Mississippi",0,9.2,88.3,14.5,81.9,7.1,76.3
2526,28,089,"Madison County, Mississippi",1,20.8,93.2,7.5,91.7,3.5,75.0
2527,28,093,"Marshall County, Mississippi",0,4.3,85.3,17.7,84.6,3.6,78.9
2528,28,095,"Monroe County, Mississippi",0,5.8,90.0,12.4,81.3,5.8,77.5
2529,28,099,"Neshoba County, Mississippi",0,5.6,87.7,17.9,83.4,10.4,72.7
2530,28,103,"Noxubee County, Mississippi",0,3.2,83.8,26.7,75.8,10.7,75.3
2531,28,105,"Oktibbeha County, Mississippi",0,22.0,90.9,16.1,85.4,6.3,82.5
2532,28,109,"Pearl River County, Mississippi",0,4.7,88.5,11.8,83.1,3.3,77.6
2533,28,111,"Perry County, Mississippi",0,3.8,85.6,14.8,80.8,4.4,77.2
2534,28,115,"Pontotoc County, Mississippi",0,7.8,85.8,11.5,83.3,6.0,73.4
2535,28,117,"Prentiss County, Mississippi",0,5.7,90.7,13.5,82.3,7.1,77.4
2536,28,121,"Rankin County, Mississippi",1,10.8,91.1,6.0,92.6,2.0,76.9
2537,28,123,"Scott County, Mississippi",0,4.4,84.7,18.7,87.0,10.5,73.1
2538,28,127,"Simpson County, Mississippi",0,4.8,86.9,13.7,79.1,5.2,76.2
2539,28,131,"Stone County, Mississippi",0,5.4,87.8,13.1,83.7,5.7,78.2
2540,28,133,"Sunflower County, Mississippi",0,6.5,87.0,23.7,86.2,11.1,77.9
2541,28,137,"Tate County, Mississippi",0,7.8,88.9,13.2,90.7,3.0,76.8
2542,28,139,"Tippah County, Mississippi",0,4.5,88.1,13.0,79.1,5.0,75.7
2543,28,143,"Tunica County, Mississippi",0,5.9,87.2,22.3,79.6,11.4,70.9
2544,28,145,"Union County, Mississippi",0,4.5,88.5,8.6,82.0,4.2,75.0
2545,28,149,"Warren County, Mississippi",0,7.9,87.9,17.2,82.0,7.9,76.1
2546,28,151,"Washington County, Mississippi",0,8.1,85.8,24.7,82.7,13.5,74.3
2547,28,155,"Webster County, Mississippi",0,6.3,89.6,14.4,76.0,5.9,76.4
2548,28,157,"Wilkinson County, Mississippi",0,5.8,85.4,23.6,64.3,8.7,78.8
2549,28,161,"Yalobusha County, Mississippi",0,4.4,86.2,13.3,78.0,6.6,77.7
2550,28,163,"Yazoo County, Mississippi",0,3.7,86.8,23.3,84.7,9.3,76.4
2551,35,003,"Catron County, New Mexico",0,6.6,91.9,17.3,43.2,4.4,85.6
2552,35,005,"Chaves County, New Mexico",0,5.8,90.1,15.1,86.3,5.0,73.6
2553,35,006,"Cibola County, New Mexico",0,6.3,88.8,20.9,73.5,6.6,76.6
2554,35,007,"Colfax County, New Mexico",0,8.4,92.8,16.9,57.7,8.2,81.9
2555,35,009,"Curry County, New Mexico",0,6.7,90.3,16.4,87.0,3.6,73.6
2556,35,011,"De Baca County, New Mexico",0,6.6,94.4,5.9,53.8,11.0,57.3
2557,35,013,"Doña Ana County, New Mexico",0,12.2,89.4,20.7,89.3,6.2,75.4
2558,35,015,"Eddy County, New Mexico",1,6.4,90.3,13.2,86.6,4.7,73.6
2559,35,017,"Grant County, New Mexico",0,10.1,95.8,17.9,76.1,5.7,80.3
2560,35,019,"Guadalupe County, New Mexico",0,4.1,91.3,19.8,51.4,5.7,82.5
2561,35,021,"Harding County, New Mexico",0,9.4,90.4,8.5,38.1,10.2,86.3
2562,35,023,"Hidalgo County, New Mexico",0,6.6,95.5,17.0,70.6,5.7,78.0
2563,35,025,"Lea County, New Mexico",0,6.4,86.9,12.0,85.1,3.9,69.8
2564,35,027,"Lincoln County, New Mexico",0,8.6,86.2,8.0,46.4,4.1,82.4
2565,35,028,"Los Alamos County, New Mexico",1,42.4,97.2,3.1,94.0,2.4,77.4
2566,35,029,"Luna County, New Mexico",0,5.5,90.8,21.3,78.7,7.9,73.7
2567,35,031,"McKinley County, New Mexico",0,5.5,80.1,30.4,80.6,10.5,71.3
2568,35,033,"Mora County, New Mexico",0,11.3,97.2,5.0,66.9,4.9,86.9
2569,35,035,"Otero County, New Mexico",0,6.3,90.8,14.0,72.6,5.2,76.9
2570,35,037,"Quay County, New Mexico",0,5.8,93.0,17.4,55.8,4.6,77.3
2571,35,039,"Rio Arriba County, New Mexico",0,7.9,91.1,17.5,64.4,5.3,76.9
2572,35,043,"Sandoval County, New Mexico",1,12.8,92.1,8.8,91.4,2.9,76.8
2573,35,045,"San Juan County, New Mexico",0,6.4,87.1,17.1,85.0,5.4,73.5
2574,35,049,"Santa Fe County, New Mexico",0,20.1,89.3,9.0,85.9,3.9,82.0
2575,35,053,"Socorro County, New Mexico",0,11.8,92.2,18.7,60.6,7.1,77.4
2576,40,107,"Okfuskee County, Oklahoma",0,3.7,78.9,20.5,75.8,7.7,77.1
2577,40,111,"Okmulgee County, Oklahoma",0,4.2,83.8,14.5,82.0,7.0,76.4
2578,40,113,"Osage County, Oklahoma",0,5.5,86.3,10.5,83.8,3.6,78.3
2579,40,117,"Pawnee County, Oklahoma",0,5.1,84.8,11.1,79.9,2.9,76.4
2580,40,119,"Payne County, Oklahoma",0,16.1,87.5,11.3,85.6,4.4,80.9
2581,40,123,"Pontotoc County, Oklahoma",0,10.8,82.6,11.4,84.4,5.2,76.1
2582,40,125,"Pottawatomie County, Oklahoma",0,6.9,86.2,12.1,87.3,5.3,76.3
2583,40,129,"Roger Mills County, Oklahoma",0,6.2,86.4,13.1,72.2,1.0,74.7
2584,40,131,"Rogers County, Oklahoma",1,7.1,89.0,7.1,91.3,2.7,76.5
2585,40,135,"Sequoyah County, Oklahoma",0,4.1,79.8,14.1,79.8,5.1,76.2
2586,40,137,"Stephens County, Oklahoma",0,6.2,85.3,11.0,80.3,6.4,76.8
2587,40,141,"Tillman County, Oklahoma",0,5.4,85.1,17.5,70.0,8.9,76.2
2588,40,143,"Tulsa County, Oklahoma",0,10.8,85.9,10.9,89.3,6.4,74.8
2589,40,147,"Washington County, Oklahoma",0,9.9,86.9,10.4,85.8,4.8,76.2
2590,40,149,"Washita County, Oklahoma",0,8.8,86.1,9.2,79.4,4.7,75.2
2591,40,153,"Woodward County, Oklahoma",0,5.9,85.9,10.5,84.1,3.1,75.1
2592,41,001,"Baker County, Oregon",0,7.4,92.1,10.7,79.0,4.7,80.4
2593,41,005,"Clackamas County, Oregon",1,13.4,94.5,4.8,94.4,5.1,78.5
2594,41,007,"Clatsop County, Oregon",0,8.5,91.7,4.5,70.9,8.9,81.1
2595,41,009,"Columbia County, Oregon",1,6.0,95.1,6.0,92.8,5.1,79.0
2596,41,011,"Coos County, Oregon",0,7.4,93.1,12.0,89.0,6.7,81.6
2597,41,013,"Crook County, Oregon",0,5.4,93.0,7.8,90.7,3.4,80.2
2598,41,015,"Curry County, Oregon",0,9.9,93.5,7.7,82.9,6.1,85.9
2599,41,017,"Deschutes County, Oregon",1,14.3,92.7,6.4,84.8,4.3,80.0
2600,41,019,"Douglas County, Oregon",0,6.4,93.9,8.8,91.7,5.5,80.7
2601,41,021,"Gilliam County, Oregon",0,4.1,94.9,3.5,79.0,4.9,82.6
2602,41,023,"Grant County, Oregon",0,7.2,93.1,9.6,78.0,2.9,82.8
2603,41,025,"Harney County, Oregon",0,6.9,94.2,3.0,81.5,4.8,79.7
2604,41,027,"Hood River County, Oregon",1,16.3,90.9,1.5,88.6,4.8,76.3
2605,41,029,"Jackson County, Oregon",0,11.2,93.2,8.5,93.1,5.9,79.5
2606,41,031,"Jefferson County, Oregon",0,7.1,89.9,12.4,82.4,5.4,76.6
2607,41,033,"Josephine County, Oregon",0,6.3,92.8,11.6,93.0,5.3,80.5
2608,41,035,"Klamath County, Oregon",0,7.6,91.8,13.2,84.2,6.2,78.3
2609,41,037,"Lake County, Oregon",0,7.3,94.0,12.7,77.9,6.9,81.2
2610,41,039,"Lane County, Oregon",0,12.9,93.0,9.3,94.4,8.0,81.6
2611,41,041,"Lincoln County, Oregon",0,10.5,90.9,9.6,68.8,6.0,83.1
2612,41,043,"Linn County, Oregon",0,6.6,92.6,7.6,94.8,4.7,77.5
2613,41,045,"Malheur County, Oregon",0,4.8,89.6,17.2,84.3,8.5,75.0
2614,41,047,"Marion County, Oregon",0,8.3,91.7,9.2,94.5,5.9,75.5
2615,41,051,"Multnomah County, Oregon",1,18.4,93.5,8.2,94.7,12.9,81.3
2616,41,055,"Sherman County, Oregon",0,7.6,92.5,8.4,80.3,6.6,80.6
2617,41,057,"Tillamook County, Oregon",0,8.3,94.0,6.9,57.8,5.4,81.2
2618,41,061,"Union County, Oregon",0,7.4,93.1,8.9,90.9,5.7,77.9
2619,41,063,"Wallowa County, Oregon",0,9.2,95.2,5.4,75.5,4.4,81.6
2620,41,067,"Washington County, Oregon",1,17.1,94.5,5.6,96.1,5.6,77.2
2621,41,069,"Wheeler County, Oregon",0,6.3,94.7,7.5,67.5,7.9,81.9
2622,44,001,"Bristol County, Rhode Island",1,23.2,97.9,4.3,89.8,7.3,81.3
2623,44,003,"Kent County, Rhode Island",1,12.5,97.0,5.3,94.0,6.1,81.2
2624,44,007,"Providence County, Rhode Island",0,11.6,94.7,10.1,90.3,11.3,79.4
2625,44,009,"Washington County, Rhode Island",1,20.1,97.6,4.0,78.0,4.1,83.5
2626,42,003,"Allegheny County, Pennsylvania",0,17.8,96.2,7.1,90.6,13.3,81.3
2627,42,005,"Armstrong County, Pennsylvania",0,5.7,95.9,8.0,85.3,7.3,80.8
2628,42,009,"Bedford County, Pennsylvania",0,6.5,93.1,7.4,81.7,4.8,80.5
2629,42,011,"Berks County, Pennsylvania",1,9.5,93.8,8.3,93.4,8.5,77.6
2630,42,015,"Bradford County, Pennsylvania",0,6.9,93.4,9.0,81.7,8.3,78.0
2631,42,017,"Bucks County, Pennsylvania",1,17.1,95.9,3.6,95.8,4.9,79.6
2632,42,021,"Cambria County, Pennsylvania",0,7.8,95.9,9.3,86.2,11.0,80.8
2633,42,023,"Cameron County, Pennsylvania",0,2.1,96.8,19.0,52.7,9.6,83.8
2634,42,027,"Centre County, Pennsylvania",0,22.2,94.4,4.6,88.5,9.8,85.0
2635,13,321,"Worth County, Georgia",0,4.0,82.8,15.6,85.3,6.7,77.8
2636,16,035,"Clearwater County, Idaho",0,5.7,86.0,7.9,76.5,4.9,83.7
2637,16,039,"Elmore County, Idaho",0,5.6,85.7,10.6,86.9,5.2,74.9
2638,16,045,"Gem County, Idaho",0,5.2,83.2,10.2,91.7,5.6,77.0
2639,16,051,"Jefferson County, Idaho",1,8.0,91.1,6.5,92.1,1.2,66.5
2640,16,055,"Kootenai County, Idaho",0,8.9,89.6,7.4,88.6,3.4,77.2
2641,16,061,"Lewis County, Idaho",0,5.8,86.4,9.6,84.3,5.5,77.6
2642,16,067,"Minidoka County, Idaho",0,5.2,81.5,12.7,89.5,3.5,71.3
2643,16,071,"Oneida County, Idaho",0,3.6,91.5,11.8,85.5,1.2,71.6
2644,16,077,"Power County, Idaho",0,6.2,85.6,8.1,88.8,0.9,69.1
2645,16,083,"Twin Falls County, Idaho",0,8.9,89.5,9.0,94.0,3.5,72.5
2646,17,001,"Adams County, Illinois",0,8.8,95.2,9.4,90.0,7.3,77.3
2647,17,005,"Bond County, Illinois",0,8.5,93.9,6.6,87.4,7.2,80.9
2648,17,011,"Bureau County, Illinois",0,6.9,95.2,8.9,88.0,5.8,78.6
2649,17,017,"Cass County, Illinois",0,4.3,95.2,12.5,87.1,5.9,75.6
2650,17,021,"Christian County, Illinois",0,5.2,95.2,7.5,89.6,4.8,80.0
2651,17,027,"Clinton County, Illinois",1,6.6,95.9,5.3,91.7,4.4,78.9
2652,17,033,"Crawford County, Illinois",0,5.3,93.2,8.0,88.8,5.9,80.7
2653,17,039,"De Witt County, Illinois",0,5.7,96.1,6.2,88.8,3.4,77.9
2654,17,043,"DuPage County, Illinois",1,19.7,94.6,4.2,95.3,4.0,77.3
2655,17,049,"Effingham County, Illinois",0,7.1,94.6,7.7,92.8,6.5,76.4
2656,17,055,"Franklin County, Illinois",0,5.1,94.3,14.5,86.9,7.8,77.9
2657,17,061,"Greene County, Illinois",0,4.3,94.4,8.5,77.6,3.3,79.0
2658,17,065,"Hamilton County, Illinois",0,8.7,91.6,9.5,81.7,5.7,78.4
2659,17,071,"Henderson County, Illinois",0,4.4,95.8,6.2,78.2,2.9,81.7
2660,17,077,"Jackson County, Illinois",0,19.3,93.1,14.2,83.6,12.2,81.5
2661,17,121,"Marion County, Illinois",0,5.8,93.5,11.8,88.3,6.1,77.0
2662,17,127,"Massac County, Illinois",0,3.8,92.9,11.7,79.2,6.3,78.0
2663,17,133,"Monroe County, Illinois",1,13.6,97.5,2.0,94.7,2.9,77.8
2664,17,139,"Moultrie County, Illinois",0,6.8,85.8,5.8,92.8,12.9,74.7
2665,17,143,"Peoria County, Illinois",0,12.0,93.8,10.6,87.9,9.6,76.2
2666,17,149,"Pike County, Illinois",0,5.0,94.2,10.2,78.2,6.4,77.6
2667,17,155,"Putnam County, Illinois",0,7.2,97.2,5.2,76.8,3.7,80.3
2668,17,161,"Rock Island County, Illinois",0,8.5,94.4,10.9,91.6,8.3,77.7
2669,17,165,"Saline County, Illinois",0,6.5,94.3,15.4,86.7,9.9,78.4
2670,17,171,"Scott County, Illinois",0,4.9,96.9,8.6,80.5,3.6,78.7
2671,17,177,"Stephenson County, Illinois",0,7.1,94.9,11.8,90.2,9.0,78.5
2672,17,183,"Vermilion County, Illinois",0,5.4,94.5,14.7,86.1,9.4,76.4
2673,17,189,"Washington County, Illinois",0,7.1,97.3,4.4,90.5,3.4,78.7
2674,17,193,"White County, Illinois",0,5.3,93.8,12.4,84.3,6.7,78.7
2675,17,199,"Williamson County, Illinois",0,10.1,94.2,10.4,88.9,6.9,78.2
2676,19,001,"Adair County, Iowa",0,4.8,95.4,6.7,86.7,2.9,78.6
2677,19,007,"Appanoose County, Iowa",0,4.2,90.5,13.2,78.3,7.3,77.7
2678,19,011,"Benton County, Iowa",1,6.2,97.6,5.5,92.1,3.1,76.6
2679,19,017,"Bremer County, Iowa",1,10.5,96.8,4.4,92.2,2.9,77.6
2680,19,021,"Buena Vista County, Iowa",0,6.4,91.3,7.4,91.5,4.3,74.1
2681,19,027,"Carroll County, Iowa",0,5.3,97.9,4.9,90.9,6.0,76.6
2682,19,033,"Cerro Gordo County, Iowa",0,7.5,95.7,5.5,87.0,6.3,79.3
2683,19,039,"Clarke County, Iowa",0,4.3,92.8,11.5,91.3,10.1,75.2
2684,19,043,"Clayton County, Iowa",0,4.3,94.0,5.7,82.8,6.8,78.8
2685,19,049,"Dallas County, Iowa",1,16.1,96.2,3.3,93.7,3.3,72.4
2686,19,055,"Delaware County, Iowa",0,5.3,96.4,4.8,85.3,3.4,76.3
2687,19,099,"Jasper County, Iowa",0,5.6,97.5,6.2,89.6,5.0,77.8
2688,19,105,"Jones County, Iowa",0,5.9,97.3,7.3,91.1,5.2,78.7
2689,19,109,"Kossuth County, Iowa",0,4.3,95.2,7.1,87.4,7.0,78.4
2690,19,115,"Louisa County, Iowa",0,4.1,93.8,6.6,85.8,5.7,77.5
2691,19,121,"Madison County, Iowa",1,7.8,97.4,3.4,93.3,5.7,75.3
2692,19,125,"Marion County, Iowa",0,9.9,96.1,5.3,94.8,4.5,76.8
2693,19,131,"Mitchell County, Iowa",0,5.7,93.3,3.7,89.7,4.9,76.4
2694,19,137,"Montgomery County, Iowa",0,4.7,96.8,12.3,85.8,4.1,76.8
2695,35,055,"Taos County, New Mexico",0,13.5,92.2,14.5,59.8,4.9,82.4
2696,35,059,"Union County, New Mexico",0,5.2,89.3,19.7,59.6,6.3,79.7
2697,35,061,"Valencia County, New Mexico",0,8.6,92.6,12.5,84.3,3.3,76.6
2698,38,003,"Barnes County, North Dakota",0,8.0,95.4,7.1,84.2,5.0,80.3
2699,38,005,"Benson County, North Dakota",0,4.1,91.1,28.0,73.7,10.4,65.9
2700,38,009,"Bottineau County, North Dakota",1,4.7,96.3,5.0,64.5,2.6,78.5
2701,38,011,"Bowman County, North Dakota",1,5.1,93.4,7.2,74.4,2.0,75.4
2702,38,015,"Burleigh County, North Dakota",1,10.3,94.8,4.3,92.5,5.2,76.7
2703,38,017,"Cass County, North Dakota",1,12.6,94.3,6.0,92.1,6.1,77.6
2704,38,021,"Dickey County, North Dakota",0,6.8,94.0,2.6,80.5,3.0,76.3
2705,38,025,"Dunn County, North Dakota",1,3.3,80.9,3.8,65.2,2.3,75.7
2706,38,027,"Eddy County, North Dakota",0,5.7,94.5,4.4,81.5,6.5,77.8
2707,38,031,"Foster County, North Dakota",0,5.1,95.8,5.7,81.5,5.9,78.2
2708,38,033,"Golden Valley County, North Dakota",1,6.0,94.0,2.7,78.3,4.3,79.8
2709,38,037,"Grant County, North Dakota",0,4.6,93.7,5.5,63.1,2.2,78.0
2710,38,039,"Griggs County, North Dakota",0,5.3,96.2,2.9,69.4,1.6,80.3
2711,38,043,"Kidder County, North Dakota",0,2.9,87.1,9.3,64.4,0.6,77.5
2712,38,045,"LaMoure County, North Dakota",0,6.8,95.7,9.6,82.0,3.9,77.1
2713,38,049,"McHenry County, North Dakota",1,3.7,96.9,7.7,81.0,3.7,76.3
2714,38,051,"McIntosh County, North Dakota",0,5.0,93.1,9.3,70.5,6.6,82.8
2715,38,055,"McLean County, North Dakota",1,4.1,95.8,6.0,70.0,3.3,78.4
2716,38,057,"Mercer County, North Dakota",1,4.7,86.5,5.9,75.9,2.4,77.5
2717,38,061,"Mountrail County, North Dakota",1,5.8,83.3,7.4,68.9,4.4,72.4
2718,38,065,"Oliver County, North Dakota",1,3.2,92.8,7.5,73.9,2.8,74.7
2719,38,067,"Pembina County, North Dakota",0,5.0,92.2,4.8,82.1,3.0,79.2
2720,38,071,"Ramsey County, North Dakota",0,6.8,90.0,9.9,83.6,9.2,76.5
2721,38,073,"Ransom County, North Dakota",0,3.7,95.7,7.6,88.5,4.1,79.1
2722,38,077,"Richland County, North Dakota",0,4.7,95.6,7.3,87.7,5.3,78.1
2723,38,079,"Rolette County, North Dakota",0,4.7,74.2,17.8,78.7,8.7,66.0
2724,38,083,"Sheridan County, North Dakota",0,1.0,91.9,4.4,77.1,3.1,84.1
2725,38,085,"Sioux County, North Dakota",0,4.4,67.0,25.2,82.2,10.6,65.1
2726,38,089,"Stark County, North Dakota",1,6.7,90.8,6.7,85.4,4.2,73.3
2727,38,091,"Steele County, North Dakota",1,3.0,95.9,6.9,68.1,1.4,77.6
2728,38,095,"Towner County, North Dakota",0,2.7,91.8,5.6,74.2,5.7,79.0
2729,38,097,"Traill County, North Dakota",1,8.8,94.5,2.1,88.2,4.0,77.7
2730,38,101,"Ward County, North Dakota",1,8.6,94.1,4.3,85.9,5.1,76.4
2731,38,105,"Williams County, North Dakota",1,5.4,86.8,3.8,75.1,4.4,71.2
2732,04,001,"Apache County, Arizona",0,4.8,73.8,27.5,65.3,13.2,73.2
2733,04,003,"Cochise County, Arizona",0,9.8,92.2,10.9,83.0,6.0,78.5
2734,04,005,"Coconino County, Arizona",0,15.2,88.9,9.4,73.4,5.2,79.6
2735,04,007,"Gila County, Arizona",0,7.2,89.9,14.7,66.8,6.6,80.2
2736,04,009,"Graham County, Arizona",0,4.8,92.6,16.1,83.0,5.6,73.2
2737,04,011,"Greenlee County, Arizona",1,3.2,97.0,9.8,73.8,2.3,72.7
2738,04,012,"La Paz County, Arizona",0,3.5,86.7,19.0,60.9,6.5,84.0
2739,04,013,"Maricopa County, Arizona",1,12.4,89.1,9.1,90.4,5.6,76.2
2740,04,015,"Mohave County, Arizona",0,5.1,90.6,10.6,78.3,5.0,82.9
2741,04,017,"Navajo County, Arizona",0,6.5,86.5,19.4,62.5,8.4,73.5
2742,04,019,"Pima County, Arizona",0,14.3,91.1,11.3,88.7,7.6,79.2
2743,04,021,"Pinal County, Arizona",0,6.9,91.2,9.0,83.4,4.2,77.4
2744,04,023,"Santa Cruz County, Arizona",0,7.8,88.3,17.1,87.2,6.0,72.9
2745,04,025,"Yavapai County, Arizona",0,11.3,90.3,7.4,85.4,4.1,83.8
2746,04,027,"Yuma County, Arizona",0,5.4,87.4,15.5,79.7,5.1,74.8
2747,20,001,"Allen County, Kansas",0,5.5,93.8,11.7,80.7,6.7,77.6
2748,20,003,"Anderson County, Kansas",0,8.2,87.3,11.4,84.1,4.0,74.3
2749,20,005,"Atchison County, Kansas",0,8.6,92.5,9.2,86.8,8.3,76.7
2750,20,007,"Barber County, Kansas",0,6.8,90.3,13.5,70.8,6.2,75.1
2751,20,009,"Barton County, Kansas",0,6.6,87.0,8.1,83.5,6.6,76.3
2752,20,011,"Bourbon County, Kansas",0,6.4,90.1,9.0,83.1,4.7,74.6
2753,42,029,"Chester County, Pennsylvania",1,22.3,95.0,3.7,95.7,4.4,77.3
2754,42,033,"Clearfield County, Pennsylvania",0,5.9,94.7,10.2,80.6,7.5,81.8
2755,42,035,"Clinton County, Pennsylvania",0,7.2,90.7,9.7,78.2,9.9,79.8
2756,42,039,"Crawford County, Pennsylvania",0,7.7,91.7,8.2,78.2,9.2,79.2
2757,42,041,"Cumberland County, Pennsylvania",1,14.2,94.6,4.4,94.5,5.5,79.7
2758,42,045,"Delaware County, Pennsylvania",1,16.8,95.1,6.9,93.3,10.1,78.0
2759,42,047,"Elk County, Pennsylvania",0,6.2,97.4,5.7,79.8,6.6,80.9
2760,42,051,"Fayette County, Pennsylvania",0,5.8,95.4,12.5,86.7,8.4,80.7
2761,42,053,"Forest County, Pennsylvania",0,3.3,94.3,13.0,24.4,5.5,94.8
2762,42,057,"Fulton County, Pennsylvania",0,6.0,93.8,8.1,83.1,5.6,80.1
2763,42,059,"Greene County, Pennsylvania",0,6.0,96.4,9.3,86.4,7.8,80.6
2764,42,063,"Indiana County, Pennsylvania",0,10.8,92.6,7.5,86.8,8.7,82.0
2765,42,065,"Jefferson County, Pennsylvania",0,5.4,92.8,10.0,80.9,7.3,78.7
2766,42,069,"Lackawanna County, Pennsylvania",0,10.8,95.6,10.3,87.2,9.9,79.6
2767,42,071,"Lancaster County, Pennsylvania",1,10.2,88.3,5.7,96.2,9.5,76.5
2768,42,075,"Lebanon County, Pennsylvania",0,7.4,91.5,8.0,92.9,6.2,77.2
2769,42,077,"Lehigh County, Pennsylvania",1,11.9,93.8,9.1,95.5,8.2,77.3
2770,42,081,"Lycoming County, Pennsylvania",0,7.9,94.4,9.3,86.2,9.1,79.5
2771,42,083,"McKean County, Pennsylvania",0,6.8,95.9,12.3,80.2,8.4,80.2
2772,42,085,"Mercer County, Pennsylvania",0,8.2,94.4,11.3,89.5,10.4,80.6
2773,42,089,"Monroe County, Pennsylvania",1,10.1,93.0,8.2,73.4,4.8,80.4
2774,42,091,"Montgomery County, Pennsylvania",1,21.5,96.5,3.8,94.8,5.6,78.4
2775,42,093,"Montour County, Pennsylvania",0,16.7,94.0,7.4,90.9,13.0,79.6
2776,42,095,"Northampton County, Pennsylvania",1,12.1,95.5,5.9,93.3,6.9,80.1
2777,42,097,"Northumberland County, Pennsylvania",0,5.5,95.6,9.3,85.8,10.1,80.4
2778,42,099,"Perry County, Pennsylvania",1,5.7,90.9,6.3,88.4,5.3,78.5
2779,42,101,"Philadelphia County, Pennsylvania",0,13.3,92.4,18.5,89.0,28.7,78.3
2780,42,103,"Pike County, Pennsylvania",1,11.1,94.5,7.8,58.2,4.7,82.2
